"grid_id","FD.FRic","FD.FEve","FD.FDiv","FD.FDis","FD.RaoQ"
10000,198.397982090001,0.819531214105845,0.769607449050653,1.99364525690355,4.97512437810945
10001,214.049330054044,0.815623714329391,0.771622901632168,2.00134912360416,4.97607655502392
10002,197.116832601527,0.819319394201195,0.762015180673829,1.97612869776458,4.97619047619048
10003,191.688991034281,0.816498366859371,0.762627705646282,1.97641834781075,4.97596153846154
10004,193.135704177846,0.809926841656233,0.759767427978412,1.96481637379886,4.97560975609756
10005,191.922882142259,0.816111075744106,0.760631102723123,1.96201603018409,4.97512437810946
10006,185.593954454201,0.814277955751007,0.764895997798764,1.97035288852802,4.9748743718593
10007,183.405147986463,0.814913622025244,0.763856069826465,1.96886693741284,4.97448979591837
10008,182.684423172083,0.810762030745877,0.764642647371242,1.97157134675533,4.97422680412371
10009,186.106226517964,0.809579684212385,0.760267706969386,1.9677976831122,4.97395833333333
10010,195.707464732204,0.810596293718325,0.759619082883817,1.96021686107107,4.97448979591837
10011,180.519163869211,0.813429346502328,0.754048168457831,1.95584031064717,4.97536945812808
10012,179.643871250415,0.8107269762848,0.75638729265994,1.95880569096803,4.97549019607843
10013,178.899171427823,0.809479842180189,0.759126663522158,1.96346278835901,4.97560975609756
10014,182.506835791565,0.807476683324828,0.758217089286228,1.96280746240312,4.97607655502392
10015,183.70057843106,0.808983719622223,0.758415618561479,1.96218174180061,4.97619047619048
10016,168.794111018017,0.811014175382476,0.75150542173593,1.95463890690272,4.97641509433962
10017,160.90708504719,0.814454386536609,0.75546061349711,1.96027788370852,4.97630331753555
10018,160.327061640471,0.8164296721494,0.755191453207238,1.95926316163754,4.97619047619048
10019,154.247316418173,0.817064231773092,0.756549985919218,1.9595842087346,4.97596153846154
10020,156.760415894492,0.818518412287545,0.757708304308334,1.96514994422075,4.97652582159624
10099,166.005126362569,0.820865224736114,0.772984087951211,2.00816432830677,4.97536945812808
10100,174.622594095952,0.818779372314829,0.773425120524926,2.0028798693325,4.97474747474748
10101,187.469550598136,0.82162471280428,0.769473656253042,1.99392717797197,4.9748743718593
10102,200.494225708704,0.820683176377148,0.771413099081087,1.99672255052398,4.97536945812808
10103,188.536247990516,0.816817858068118,0.763442543076125,1.97265556506353,4.97560975609756
10104,194.309163354962,0.815651848973579,0.761046538667853,1.97207109508153,4.97560975609756
10105,196.708849308961,0.815010541823009,0.759945674866078,1.97187964157471,4.97549019607843
10106,201.159426916172,0.812537611109872,0.757239262516651,1.96038822111902,4.975
10107,189.658308499071,0.813395710188688,0.760775444337255,1.96656219475703,4.975
10108,186.346014069669,0.813039778940313,0.763403688068766,1.96774711197893,4.9746192893401
10109,181.974700193125,0.815460176699779,0.764165559023081,1.97226539960572,4.9746192893401
10110,185.001859017792,0.813828586481446,0.763627011642186,1.97009077273967,4.97448979591837
10111,188.339726711249,0.810976507838763,0.761888768722582,1.97062106269586,4.9746192893401
10112,194.846869728748,0.808902408378649,0.760930823610809,1.96275329725669,4.9746192893401
10113,178.529301032217,0.811011084329554,0.755615180552109,1.95921775067381,4.97560975609756
10114,177.392663597712,0.810077865975236,0.757711776013205,1.96169758732517,4.97536945812808
10115,178.46178079865,0.809501254560588,0.759442857474152,1.96397423024782,4.97560975609756
10116,180.617413496843,0.811651013525058,0.758774723602841,1.96342187257635,4.97584541062802
10117,182.3203035941,0.810542181752844,0.759793700989446,1.96442983551423,4.97619047619048
10118,170.671480717473,0.808542524865616,0.752210543457726,1.95540148432677,4.97663551401869
10119,162.744860533719,0.810972630434764,0.752695120200396,1.95542038830602,4.97619047619047
