Order,Family,Species,Body_mass_g,Hatchling_mass_g,Clutch_size, Clutches_per_year,Sexual_maturity_age_years,Longevity_years,Parity,Parthenogenetic_reproduction
Squamata,Scincidae,Ctenotus_leonhardii,9.14,0.396581733,4.5,NA,NA,7,0,0
Squamata,Scincidae,Ctenotus_mimetes,10.47,0.60017999,NA,NA,NA,NA,0,0
Squamata,Scincidae,Ctenotus_nasutus,1.362,NA,1.81,NA,NA,NA,0,0
Squamata,Scincidae,Ctenotus_pantherinus,14.783,0.660914718,5.28,2,NA,NA,0,0
Squamata,Scincidae,Ctenotus_piankai,2.21,0.395442311,2.5,NA,NA,NA,0,0
Squamata,Scincidae,Ctenotus_quattuordecimlineatus,5.764,0.395442311,3.58,NA,NA,NA,0,0
Squamata,Scincidae,Ctenotus_regius,5.1,0.396581733,2.5,NA,NA,4,0,0
Squamata,Scincidae,Ctenotus_robustus,20.57,0.767962683,5.8,1,NA,NA,0,0
Squamata,Scincidae,Ctenotus_schomburgkii,2.091,0.150350905,2.4,NA,NA,5,0,0
Squamata,Scincidae,Ctenotus_severus,6.2,0.395442311,NA,NA,NA,NA,0,0
Squamata,Scincidae,Ctenotus_strauchii,NA,0.21,2.2,NA,NA,2.5,0,0
Squamata,Scincidae,Ctenotus_taeniolatus,4.5,0.419785814,3.9,1,2,5,0,0
Squamata,Scincidae,Ctenotus_uber,10,NA,NA,NA,NA,NA,0,0
Squamata,Scincidae,Cyclodomorphus_branchialis,16.05,1.307591108,NA,NA,NA,NA,1,0
Squamata,Scincidae,Cyclodomorphus_casuarinae,42.73,1.437976967,5.8,1,NA,5.3,1,0
Squamata,Scincidae,Cyclodomorphus_celatus,22.12,1.074372517,3.8,1,NA,NA,1,0
Squamata,Scincidae,Cyclodomorphus_maxima,154.2,4.598675502,NA,NA,NA,NA,1,0
Squamata,Scincidae,Cyclodomorphus_melanops,14,1.162712309,2.75,1,NA,NA,1,0
Squamata,Scincidae,Cyclodomorphus_michaeli,44.54,1.383374446,7.7,1,NA,11,1,0
Squamata,Scincidae,Cyclodomorphus_venustus,13.28,1.116996242,NA,NA,NA,NA,1,0
Squamata,Scincidae,Dasia_olivacea,26.77666667,0.680176385,6,1.45,NA,NA,0,0
Squamata,Scincidae,Egernia_cunninghami,240,4.553283564,4.4,1,5,40,1,0
Squamata,Scincidae,Egernia_depressa,24.85,3.332074597,2,1,NA,3.9,1,0
Squamata,Scincidae,Egernia_formosa,NA,NA,2.5,1,NA,NA,1,0
Squamata,Scincidae,Egernia_hosmeri,143.64,6.649596462,2,1.5,4,26.5,1,0
Squamata,Scincidae,Egernia_kingii,258.2833333,6.80391779,5,1,3,13,1,0
Squamata,Scincidae,Egernia_napoleonis,15.88,1.307591108,NA,NA,NA,NA,1,0
Squamata,Scincidae,Egernia_saxatilis,NA,4,2,NA,1.5,8,1,0
Squamata,Scincidae,Egernia_stokesii,248,8.687848141,4.4,0.925,5.5,25,1,0
Squamata,Scincidae,Egernia_striolata,45.2,2.289019841,3.8,1,2.5,15,1,0
Squamata,Scincidae,Emoia_adspersa,NA,NA,1.9,3,NA,NA,0,0
Squamata,Scincidae,Emoia_atrocostata,11.9,0.503372367,2,2.666666667,0.8,3.5,0,0
Squamata,Scincidae,Emoia_baudini,1.21,0.112626854,2,NA,NA,NA,NaN,0
Squamata,Scincidae,Emoia_caeruleocauda,2.29,0.184488062,2,6,NA,NA,0,0
Squamata,Scincidae,Emoia_campbelli,NA,NA,2,NA,NA,NA,0,0
Squamata,Scincidae,Emoia_concolor,5.91,0.315840714,2,NA,NA,NA,0,0
Squamata,Scincidae,Emoia_cyanura,2.3,0.150467874,1.988,2,NA,6.5,0,0
Squamata,Scincidae,Emoia_guttata,4.14,0.244877165,2,NA,NA,NA,0,0
Squamata,Scincidae,Emoia_impar,1.59,0.174259856,2,NA,NA,6.5,0,0
Squamata,Scincidae,Emoia_jakati,2.3,0.150467875,2,NA,NA,NA,0,0
Squamata,Scincidae,Emoia_klossi,15.6,0.906874026,NA,NA,NA,NA,0,0
