Order,Family,Genus,Species,Body_mass_grams,Body_size_mm,Age_sexual_maturity_years,Size_sexual_maturity_mm,max_longevity_years,Egg_mass_grams,Clutch_size,Birth_weight_grams,Offspring_size,Reproductive_output,Incubation_time_days,larval_period_days,metamorphosis_size_mm,Databases & references
Anura,Microhylidae,Stumpffia,Stumpffia gimmeli,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Stumpffia,Stumpffia grandis,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Stumpffia,Stumpffia hara,NA,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Stumpffia,Stumpffia helenae,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Stumpffia,Stumpffia madagascariensis,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Stumpffia,Stumpffia megsoni,NA,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Stumpffia,Stumpffia psologlossa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Stumpffia,Stumpffia pygmaea,0.2,12,NA,3.5,3.5,NA,12.5,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Stumpffia,Stumpffia roseifemoralis,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Stumpffia,Stumpffia staffordi,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Stumpffia,Stumpffia tetradactyla,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Stumpffia,Stumpffia tridactyla,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Dyscophus,Dyscophus antongilii,105,110,3.25,11,11,NA,1250,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Dyscophus,Dyscophus guineti,145.6,112.4,3,7,7,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Dyscophus,Dyscophus insularis,NA,52,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis alagoanus,NA,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis albopunctata,NA,38,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis anatipes,NA,30,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis atlantica,NA,31.6,NA,NA,NA,NA,730,NA,0.82,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis avilapiresae,NA,37.8,NA,NA,NA,NA,1920,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis bassleri,3.87,29.9,NA,NA,NA,NA,200.5,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis capixaba,NA,20.2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis carvalhoi,0.16,24.4,NA,NA,NA,NA,259,NA,0.94,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis centralis,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis cordeiroi,NA,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis crucis,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis devriesi,NA,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis gnoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis hudsoni,NA,28.4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis jimi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis leucosticta,NA,23.6,NA,NA,NA,NA,203,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis magnova,NA,18.3,NA,NA,NA,NA,10,NA,2.5,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis mantiqueira,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis mehelyi,NA,24.5,NA,NA,NA,NA,216.5,NA,1.2,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis panamensis,NA,26.3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis sapiranga,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis schubarti,NA,34.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis shudikarensis,NA,32,NA,NA,NA,NA,398,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis supercilialbus,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chiasmocleis,Chiasmocleis ventrimaculata,NA,34,NA,NA,NA,NA,315.5,NA,1.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Ctenophryne,Ctenophryne geayi,NA,54,NA,NA,NA,NA,930,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Ctenophryne,Ctenophryne minor,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Dasypops,Dasypops schirchi,NA,63.6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Dermatonotus,Dermatonotus muelleri,NA,74.15,NA,NA,NA,NA,3696,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis bicolor,3.6,43,NA,NA,NA,NA,929,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis bumbameuboi,NA,43.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis carvalhoi,NA,37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis cesarii,8.5,42.7,NA,NA,NA,NA,893,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis erythrogaster,NA,37.6,NA,NA,NA,NA,733.5,NA,2.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis helianneae,NA,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis magnus,NA,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis matogrosso,NA,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis ovalis,40,43.8,NA,NA,NA,NA,515.5,NA,1.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis piauiensis,NA,34,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis skotogaster,NA,34.4,NA,NA,NA,NA,1072,NA,2.63,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis surinamensis,48,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Elachistocleis,Elachistocleis surumu,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Gastrophryne,Gastrophryne carolinensis,2.59,38,1.374657534,6.8,6.8,NA,724,NA,1.2,1,1,NA,NA,Oliveira et al. 2017 & Tacutu 2013
Anura,Microhylidae,Gastrophryne,Gastrophryne elegans,NA,38,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Gastrophryne,Gastrophryne olivacea,4,41,NA,NA,NA,NA,622,NA,0.9,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Gastrophryne,Gastrophryne pictiventris,NA,38,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Gastrophryne,Gastrophryne usta,NA,27,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Hamptophryne,Hamptophryne boliviana,6.1,44,NA,NA,NA,NA,1233,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Hypopachus,Hypopachus barberi,NA,30,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Hypopachus,Hypopachus variolosus,NA,53,NA,NA,NA,NA,700,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Nelsonophryne,Nelsonophryne aequatorialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Nelsonophryne,Nelsonophryne aterrima,NA,70,NA,NA,NA,NA,75,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Hoplophryne,Hoplophryne rogersi,NA,28,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Hoplophryne,Hoplophryne uluguruensis,NA,25,NA,NA,NA,NA,28,NA,2.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Parhoplophryne,Parhoplophryne usambarica,NA,23,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Parhoplophryne,Kalophrynus baluensis,NA,47,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus bunguranus,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus calciphilus,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus eok,NA,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus heterochirus,NA,33,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus interlineatus,NA,47.7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus intermedius,NA,41,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus menglienicus,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus minusculus,NA,35,NA,NA,NA,NA,40,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus nubicola,NA,24.4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus palmatissimus,NA,38.8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus pleurostigma,NA,34.5,NA,NA,NA,NA,4000,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus punctatus,NA,28.3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus robinsoni,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus subterrestris,NA,27,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kalophrynus,Kalophrynus yongi,NA,31,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Melanobatrachus,Melanobatrachus indicus,NA,34,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Calluella,Calluella brooksii,NA,73.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Calluella,Calluella flava,NA,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Calluella,Calluella guttulata,NA,50,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Calluella,Calluella minuta,NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Calluella,Calluella smithi,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Calluella,Calluella volzi,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Calluella,Calluella yunnanensis,NA,48.8,NA,NA,NA,NA,NA,NA,1.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Chaperina,Chaperina fusca,NA,22.4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Glyphoglossus,Glyphoglossus molossus,NA,50,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula assamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula aureata,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula baleata,NA,65,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula borealis,NA,50.2,2.5,10,10,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula conjuncta,NA,47,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula kalingensis,NA,39.3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula kokacii,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula mediolineata,NA,70,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula picta,NA,51.2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula pulchra,NA,70,NA,11,11,NA,4126,NA,1.3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula rigida,NA,43.9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula rugifera,NA,49,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula taprobanica,NA,40,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula verrucosa,NA,49,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Kaloula,Kaloula walteri,NA,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Metaphrynella,Metaphrynella pollicaris,NA,41,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Metaphrynella,Metaphrynella sundana,NA,30,NA,NA,NA,NA,79,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla achatina,NA,25,NA,NA,NA,NA,20,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla annamensis,NA,22.6,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla annectens,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla berdmorei,NA,45.6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla borneensis,NA,25,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla butleri,NA,26,NA,NA,NA,NA,9,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla chakrapanii,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla erythropoda,NA,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla fissipes,NA,23.6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla fowleri,NA,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla fusca,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla heymonsi,NA,30.4,NA,NA,NA,NA,253.5,NA,0.7,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla karunaratnei,NA,21,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla maculifera,NA,13,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla mantheyi,NA,29.2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla marmorata,NA,23.1,NA,NA,NA,NA,NA,NA,1.1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla mixtura,NA,25,NA,NA,NA,NA,528.5,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla nanapollexa,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla nepenthicola,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla okinavensis,NA,30.8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla ornata,1.65,32,2.499315068,5,5,NA,225,1125,0.6,2,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla palmipes,NA,22,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla perparva,NA,15,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla petrigena,NA,18,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla picta,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla pulchra,NA,35,NA,NA,NA,NA,1256,NA,1.1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla pulverata,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla rubra,NA,29.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla sholigari,NA,15,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla superciliaris,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Microhyla,Microhyla zeylanica,NA,20,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Micryletta,Micryletta inornata,NA,30,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Micryletta,Micryletta steinegeri,NA,29.1,1.5,4,4,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Ramanella,Ramanella anamalaiensis,NA,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Ramanella,Ramanella minor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Ramanella,Ramanella montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Ramanella,Ramanella mormorata,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Ramanella,Ramanella nagaoi,NA,31.5,NA,NA,NA,NA,20,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Ramanella,Ramanella obscura,NA,35.7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Ramanella,Ramanella palmata,NA,34.6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Ramanella,Ramanella triangularis,NA,25,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Ramanella,Ramanella variegata,NA,30.8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Uperodon,Uperodon globulosus,NA,84,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Uperodon,Uperodon systoma,NA,70,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Otophryne,Otophryne pyburni,NA,61,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Otophryne,Otophryne robusta,NA,55,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Otophryne,Otophryne steyermarki,NA,48,NA,NA,NA,NA,8,NA,4.5,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Phrynomantis,Phrynomantis affinis,NA,65,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Phrynomantis,Phrynomantis annectens,NA,40,NA,NA,NA,NA,90,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Phrynomantis,Phrynomantis bifasciatus,NA,75,NA,10.3,10.3,NA,900,NA,1.3,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Phrynomantis,Phrynomantis microps,16.7,62,NA,NA,NA,NA,715,NA,1.6,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Phrynomantis,Phrynomantis somalicus,NA,41,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Paradoxophyla,Paradoxophyla palmata,NA,25.6,NA,NA,NA,NA,257.5,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Paradoxophyla,Paradoxophyla tiarano,NA,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Scaphiophryne,Scaphiophryne boribory,NA,59.8,NA,NA,NA,NA,NA,NA,1.7,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Scaphiophryne,Scaphiophryne brevis,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Scaphiophryne,Scaphiophryne calcarata,NA,33,NA,NA,NA,NA,465,NA,1,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Scaphiophryne,Scaphiophryne gottlebei,7,40,1,2,2,NA,182,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Scaphiophryne,Scaphiophryne madagascariensis,NA,56,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Oliveira et al. 2017
Anura,Microhylidae,Scaphiophryne,Scaphiophryne marmorata,NA,55,NA,NA,NA,NA,NA,NA,1.2,1,NA,NA,NA,Oliveira et al. 2017
