Species_CooneyTaxonomy,Order,Family,chickPC1,chickPC2,ChickPCAscores,ChickPCACloseRelative,DistanceToSpeciesChickPCA,hatchlingPC1,hatchlingPC2,HatchlingPCAscores,DistanceToSpeciesHatchlingPCA,HatchlingPCACloseRelative,chickPC1FamilyEstimate,chickPC2FamilyEstimate,HatchlingPC1FamilyEstimate,HatchlingPC2FamilyEstimate
Turdus_lherminieri,PASSERIFORMES,Turdidae,-1.789681092,-0.536272472,Estimated,Turdus_iliacus,11.16149663,-1.20660664,-0.062179599,Estimated,11.16149663,Turdus_iliacus,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_libonyanus,PASSERIFORMES,Turdidae,-1.945119722,-0.618645198,Estimated,Turdus_poliocephalus,11.29980686,-1.20660664,-0.062179599,Estimated,11.29980686,Turdus_poliocephalus,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_ludoviciae,PASSERIFORMES,Turdidae,-1.789681092,-0.536272472,Estimated,Turdus_iliacus,11.16149663,-1.20660664,-0.062179599,Estimated,11.16149663,Turdus_iliacus,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_maculirostris,PASSERIFORMES,Turdidae,-2.048745476,-0.673560349,Estimated,Turdus_grayi,3.008532314,-1.20660664,-0.062179599,Estimated,3.008532314,Turdus_grayi,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_maranonicus,PASSERIFORMES,Turdidae,-2.048745476,-0.673560349,Estimated,Turdus_grayi,8.969540663,-1.20660664,-0.062179599,Estimated,8.969540663,Turdus_grayi,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_menachensis,PASSERIFORMES,Turdidae,-2.152371229,-0.728475499,Estimated,Turdus_merula,11.00439476,-1.20660664,-0.062179599,Estimated,11.00439476,Turdus_merula,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_merula,PASSERIFORMES,Turdidae,-2.152371229,-0.728475499,RealData,,,-1.20660664,-0.062179599,RealData,,,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_migratorius,PASSERIFORMES,Turdidae,-1.841493969,-0.563730047,RealData,,,-1.20660664,-0.062179599,RealData,,,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_mupinensis,PASSERIFORMES,Turdidae,-1.789681092,-0.536272472,Estimated,Turdus_iliacus,22.31042633,-1.20660664,-0.062179599,Estimated,22.31042633,Turdus_iliacus,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_naumanni,PASSERIFORMES,Turdidae,-2.048745476,-0.673560349,Estimated,Turdus_torquatus,5.546184162,-1.20660664,-0.062179599,Estimated,5.546184162,Turdus_torquatus,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_nigrescens,PASSERIFORMES,Turdidae,-1.841493969,-0.563730047,Estimated,Turdus_migratorius,4.915549007,-1.20660664,-0.062179599,Estimated,4.915549007,Turdus_migratorius,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_nigriceps,PASSERIFORMES,Turdidae,-2.048745476,-0.673560349,Estimated,Turdus_grayi,8.969540663,-1.20660664,-0.062179599,Estimated,8.969540663,Turdus_grayi,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_nudigenis,PASSERIFORMES,Turdidae,-2.048745476,-0.673560349,Estimated,Turdus_grayi,2.5382062,-1.20660664,-0.062179599,Estimated,2.5382062,Turdus_grayi,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_obscurus,PASSERIFORMES,Turdidae,-1.945119722,-0.618645198,Estimated,Turdus_poliocephalus,5.252915206,-1.20660664,-0.062179599,Estimated,5.252915206,Turdus_poliocephalus,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_obsoletus,PASSERIFORMES,Turdidae,-2.048745476,-0.673560349,Estimated,Turdus_grayi,7.190563901,-1.20660664,-0.062179599,Estimated,7.190563901,Turdus_grayi,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_olivaceofuscus,PASSERIFORMES,Turdidae,-1.841493969,-0.563730047,Estimated,Turdus_migratorius,11.45182621,-1.20660664,-0.062179599,Estimated,11.45182621,Turdus_migratorius,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_olivaceus,PASSERIFORMES,Turdidae,-1.789681092,-0.536272472,Estimated,Turdus_iliacus,10.26314212,-1.20660664,-0.062179599,Estimated,10.26314212,Turdus_iliacus,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_olivater,PASSERIFORMES,Turdidae,-2.048745476,-0.673560349,Estimated,Turdus_grayi,8.969540663,-1.20660664,-0.062179599,Estimated,8.969540663,Turdus_grayi,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_pallidus,PASSERIFORMES,Turdidae,-1.945119722,-0.618645198,Estimated,Turdus_poliocephalus,5.252915206,-1.20660664,-0.062179599,Estimated,5.252915206,Turdus_poliocephalus,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_pelios,PASSERIFORMES,Turdidae,-1.841493969,-0.563730047,Estimated,Turdus_migratorius,10.46689531,-1.20660664,-0.062179599,Estimated,10.46689531,Turdus_migratorius,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_philomelos,PASSERIFORMES,Turdidae,-2.152371229,-0.728475499,RealData,,,-1.20660664,-0.062179599,RealData,,,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_pilaris,PASSERIFORMES,Turdidae,-1.996932599,-0.646102773,RealData,,,-1.20660664,-0.062179599,RealData,,,-1.175673776,-0.369456705,-0.919541441,-0.047719449
Turdus_plebejus,PASSERIFORMES,Turdidae,-1.789681092,-0.536272472,Estimated,Turdus_iliacus,11.16149663,-1.20660664,-0.062179599,Estimated,11.16149663,Turdus_iliacus,-1.175673776,-0.369456705,-0.919541441,-0.047719449
