taxa	binomial	name	count	result.accepted_id	result.authority	result.synonym	result.syn_authority
AVES_PASSERIFORMES_PELLORNEIDAE_Turdinus_crispifrons	Turdinus crispifrons	Turdinus crispifrons	1	103869618	Blyth, 1855	Gypsophila_crispifrons	(Blyth, 1855)
AVES_PASSERIFORMES_TURDIDAE_Turdus_albocinctus	Turdus albocinctus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_atrogularis	Turdus atrogularis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_boulboul	Turdus boulboul	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_cardis	Turdus cardis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_chrysolaus	Turdus chrysolaus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_dissimilis	Turdus dissimilis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_eunomus	Turdus eunomus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_feae	Turdus feae	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_hortulorum	Turdus hortulorum	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_kessleri	Turdus kessleri	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_mandarinus	Turdus mandarinus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_maximus	Turdus maximus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_merula	Turdus merula	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_naumanni	Turdus naumanni	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_niveiceps	Turdus niveiceps	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_obscurus	Turdus obscurus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_pallidus	Turdus pallidus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_pilaris	Turdus pilaris	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_rubrocanus	Turdus rubrocanus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_ruficollis	Turdus ruficollis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Turdus_viscivorus	Turdus viscivorus	NA	NA	NA	NA	NA	NA
AVES_CHARADRIIFORMES_TURNICIDAE_Turnix_suscitator	Turnix suscitator	NA	NA	NA	NA	NA	NA
AVES_CHARADRIIFORMES_TURNICIDAE_Turnix_sylvaticus	Turnix sylvaticus	Turnix sylvaticus	4	22680500	(Desfontaines, 1787)	Turnix_sylvatica	(Desfontaines, 1787) — BirdLife International (2004)
AVES_CHARADRIIFORMES_TURNICIDAE_Turnix_sylvaticus	Turnix sylvaticus	Turnix sylvaticus	4	22680500	(Desfontaines, 1787)	Turnix_sylvatica_	Cramp and Simmons (1977-1994)
AVES_CHARADRIIFORMES_TURNICIDAE_Turnix_sylvaticus	Turnix sylvaticus	Turnix sylvaticus	4	22680500	(Desfontaines, 1787)	Turnix_sylvatica_	Dowsett and Forbes-Watson (1993)
AVES_CHARADRIIFORMES_TURNICIDAE_Turnix_sylvaticus	Turnix sylvaticus	Turnix sylvaticus	4	22680500	(Desfontaines, 1787)	Turnix_sylvatica_	Sibley and Monroe (1990, 1993)
AVES_CHARADRIIFORMES_TURNICIDAE_Turnix_tanki	Turnix tanki	NA	NA	NA	NA	NA	NA
AVES_STRIGIFORMES_TYTONIDAE_Tyto_alba	Tyto alba	NA	NA	NA	NA	NA	NA
AVES_STRIGIFORMES_TYTONIDAE_Tyto_longimembris	Tyto longimembris	NA	NA	NA	NA	NA	NA
AVES_BUCEROTIFORMES_UPUPIDAE_Upupa_epops	Upupa epops	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CORVIDAE_Urocissa_caerulea	Urocissa caerulea	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CORVIDAE_Urocissa_erythroryncha	Urocissa erythroryncha	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CORVIDAE_Urocissa_flavirostris	Urocissa flavirostris	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CORVIDAE_Urocissa_whiteheadi	Urocissa whiteheadi	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_CORVIDAE_Urocissa_xanthomelana	Urocissa xanthomelana	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_UROCYNCHRAMIDAE_Urocynchramus_pylzowi	Urocynchramus pylzowi	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_SCOTOCERCIDAE_Urosphena_squameiceps	Urosphena squameiceps	NA	NA	NA	NA	NA	NA
AVES_CHARADRIIFORMES_CHARADRIIDAE_Vanellus_cinereus	Vanellus cinereus	NA	NA	NA	NA	NA	NA
AVES_CHARADRIIFORMES_CHARADRIIDAE_Vanellus_duvaucelii	Vanellus duvaucelii	NA	NA	NA	NA	NA	NA
AVES_CHARADRIIFORMES_CHARADRIIDAE_Vanellus_gregarius	Vanellus gregarius	Vanellus gregarius	1	22694053	(Pallas, 1771)	Chettusia_gregaria	NA
AVES_CHARADRIIFORMES_CHARADRIIDAE_Vanellus_indicus	Vanellus indicus	Vanellus indicus	2	22694013	(Boddaert, 1783)	Hoplopterus_indicus	(Boddaert, 1783)
AVES_CHARADRIIFORMES_CHARADRIIDAE_Vanellus_indicus	Vanellus indicus	Vanellus indicus	2	22694013	(Boddaert, 1783)	Hoplopterus_indicus	NA
AVES_CHARADRIIFORMES_CHARADRIIDAE_Vanellus_vanellus	Vanellus vanellus	NA	NA	NA	NA	NA	NA
AVES_CHARADRIIFORMES_SCOLOPACIDAE_Xenus_cinereus	Xenus cinereus	Xenus cinereus	3	22693251	(Güldenstädt, 1775)	Tringa_cinerea_cinerea	Cramp and Simmons (1977-1994)
AVES_CHARADRIIFORMES_SCOLOPACIDAE_Xenus_cinereus	Xenus cinereus	Xenus cinereus	3	22693251	(Güldenstädt, 1775)	Tringa_cinerea_cinerea	Sibley and Monroe (1990, 1993)
AVES_CHARADRIIFORMES_SCOLOPACIDAE_Xenus_cinereus	Xenus cinereus	Xenus cinereus	3	22693251	(Güldenstädt, 1775)	Tringa_terek_terek	Turbott (1990)
AVES_PASSERIFORMES_ZOSTEROPIDAE_Yuhina_bakeri	Yuhina bakeri	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ZOSTEROPIDAE_Yuhina_brunneiceps	Yuhina brunneiceps	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ZOSTEROPIDAE_Yuhina_castaniceps	Yuhina castaniceps	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ZOSTEROPIDAE_Yuhina_diademata	Yuhina diademata	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ZOSTEROPIDAE_Yuhina_flavicollis	Yuhina flavicollis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ZOSTEROPIDAE_Yuhina_gularis	Yuhina gularis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ZOSTEROPIDAE_Yuhina_nigrimenta	Yuhina nigrimenta	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ZOSTEROPIDAE_Yuhina_occipitalis	Yuhina occipitalis	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ZOSTEROPIDAE_Yuhina_torqueola	Yuhina torqueola	NA	NA	NA	NA	NA	NA
AVES_GRUIFORMES_RALLIDAE_Zapornia_akool	Zapornia akool	Zapornia akool	1	22692612	(Sykes, 1832)	Amaurornis_akool	(Sykes, 1832)
AVES_GRUIFORMES_RALLIDAE_Zapornia_bicolor	Zapornia bicolor	Zapornia bicolor	1	22692660	(Walden, 1872)	Amaurornis_bicolor	(Walden, 1872)
AVES_GRUIFORMES_RALLIDAE_Zapornia_fusca	Zapornia fusca	Zapornia fusca	1	22692699	(Linnaeus, 1766)	Porzana_fusca	(Linnaeus, 1766)
AVES_GRUIFORMES_RALLIDAE_Zapornia_parva	Zapornia parva	Zapornia parva	1	22692663	(Scopoli, 1769)	Porzana_parva	(Scopoli, 1769)
AVES_GRUIFORMES_RALLIDAE_Zapornia_paykullii	Zapornia paykullii	Zapornia paykullii	1	22692702	(Ljungh, 1813)	Porzana_paykullii	(Ljungh, 1813)
AVES_GRUIFORMES_RALLIDAE_Zapornia_pusilla	Zapornia pusilla	Zapornia pusilla	1	22692667	(Pallas, 1776)	Porzana_pusilla	(Pallas, 1776)
AVES_PASSERIFORMES_TURDIDAE_Zoothera_aurea	Zoothera aurea	Zoothera aurea	1	155646620	(Holandre, 1825)	Zoothera_imbricata	Layard, 1854
AVES_PASSERIFORMES_TURDIDAE_Zoothera_dauma	Zoothera dauma	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Zoothera_dixoni	Zoothera dixoni	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Zoothera_griseiceps	Zoothera griseiceps	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Zoothera_marginata	Zoothera marginata	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Zoothera_mollissima	Zoothera mollissima	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_TURDIDAE_Zoothera_salimalii	Zoothera salimalii	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ZOSTEROPIDAE_Zosterops_erythropleurus	Zosterops erythropleurus	NA	NA	NA	NA	NA	NA
AVES_PASSERIFORMES_ZOSTEROPIDAE_Zosterops_palpebrosus	Zosterops palpebrosus	Zosterops palpebrosus	3	155155950	(Temminck, 1824)	Zosterops_palpebrosus	(Temminck, 1824) <i>pro parte</i>
AVES_PASSERIFORMES_ZOSTEROPIDAE_Zosterops_simplex	Zosterops simplex	Zosterops simplex	2	155158152	Swinhoe, 1861	Zosterops_japonicus	Temminck &amp; Schlegel, 1845 <i>pro parte</i>
AVES_PASSERIFORMES_ZOSTEROPIDAE_Zosterops_simplex	Zosterops simplex	Zosterops simplex	2	155158152	Swinhoe, 1861	Zosterops_salvadorii	Meyer & Wiglesworth, 1894
MAMMALIA_RODENTIA_SCIURIDAE_Aeretes_melanopterus	Aeretes melanopterus	Aeretes melanopterus	1	555	(Milne-Edwards, 1867)	Pteromys_melanopterus	Milne-Edwards, 1867
MAMMALIA_CARNIVORA_URSIDAE_Ailuropoda_melanoleuca	Ailuropoda melanoleuca	Ailuropoda melanoleuca	1	712	(David, 1869)	Ursus_melanoleucus	David, 1869
MAMMALIA_CARNIVORA_AILURIDAE_Ailurus_fulgens	Ailurus fulgens	Ailurus fulgens	1	714	F.G. Cuvier, 1825	Ailurus_styani	Thomas, 1902
MAMMALIA_CETARTIODACTYLA_CERVIDAE_Alces_alces	Alces alces	Alces alces	2	56003281	(Linnaeus, 1758)	Cervus_alces	Linnaeus, 1758
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_balikunica	Allactaga balikunica	Allactaga balikunica	1	851	Hsia &amp; Fang, 1964	Allactaga_nataliae	Sokolov, 1981
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_bullata	Allactaga bullata	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_elater	Allactaga elater	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_major	Allactaga major	Allactaga major	2	857	(Kerr, 1792)	Allactaga_jaculus	 (Pallas, 1779)
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_major	Allactaga major	Allactaga major	2	857	(Kerr, 1792)	Allactaga_jaculus	(Pallas, 1779)
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_sibirica	Allactaga sibirica	Allactaga sibirica	9	859	(Forster, 1778)	Alactaga_salicus	Ognev, 1924
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_sibirica	Allactaga sibirica	Allactaga sibirica	9	859	(Forster, 1778)	Alactaga_suschkini	Satunin, 1900
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_sibirica	Allactaga sibirica	Allactaga sibirica	9	859	(Forster, 1778)	Allactaga_alactaga	(Olivier, 1800)
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_sibirica	Allactaga sibirica	Allactaga sibirica	9	859	(Forster, 1778)	Allactaga_grisescens	Hollister, 1912
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_sibirica	Allactaga sibirica	Allactaga sibirica	9	859	(Forster, 1778)	Allactaga_mongolica	(Radde, 1861)
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_sibirica	Allactaga sibirica	Allactaga sibirica	9	859	(Forster, 1778)	Allactaga_semideserta	Bannikov, 1947
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_sibirica	Allactaga sibirica	Allactaga sibirica	9	859	(Forster, 1778)	Dipus_brachyurus	Blainvile, 1817
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_sibirica	Allactaga sibirica	Allactaga sibirica	9	859	(Forster, 1778)	Dipus_halticus	Illiger, 1825
MAMMALIA_RODENTIA_DIPODIDAE_Allactaga_sibirica	Allactaga sibirica	Allactaga sibirica	9	859	(Forster, 1778)	Dipus_saltator	Eversmann, 1848
MAMMALIA_RODENTIA_CRICETIDAE_Allocricetulus_curtatus	Allocricetulus curtatus	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_CRICETIDAE_Allocricetulus_eversmanni	Allocricetulus eversmanni	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_CRICETIDAE_Alticola_argentatus	Alticola argentatus	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_CRICETIDAE_Alticola_barakshin	Alticola barakshin	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_CRICETIDAE_Alticola_macrotis	Alticola macrotis	Alticola macrotis	4	952	(Radde, 1862)	Alticola_altaica	Vinogradov, 1933
MAMMALIA_RODENTIA_CRICETIDAE_Alticola_macrotis	Alticola macrotis	Alticola macrotis	4	952	(Radde, 1862)	Alticola_fetisovi	Galkina & Epifantseva, 1986
MAMMALIA_RODENTIA_CRICETIDAE_Alticola_macrotis	Alticola macrotis	Alticola macrotis	4	952	(Radde, 1862)	Alticola_macrotis	Portenko, 1963
MAMMALIA_RODENTIA_CRICETIDAE_Alticola_macrotis	Alticola macrotis	Alticola macrotis	4	952	(Radde, 1862)	Alticola_vinogradovi	Rasorenova, 1933
MAMMALIA_RODENTIA_CRICETIDAE_Alticola_semicanus	Alticola semicanus	Alticola semicanus	1	955	(G.M. Allen, 1924)	Alticola_alleni	Argyropulo, 1933
MAMMALIA_RODENTIA_CRICETIDAE_Alticola_stoliczkanus	Alticola stoliczkanus	Alticola stoliczkanus	1	956	(Blanford, 1875)	Alticola_stracheyi	(Thomas, 1880)
MAMMALIA_RODENTIA_CRICETIDAE_Alticola_strelzowi	Alticola strelzowi	Alticola strelzowi	2	958	(Kastschenko, 1899)	Alticola_strelzowi	(Kastschenko, 1901)
MAMMALIA_RODENTIA_CRICETIDAE_Alticola_strelzowi	Alticola strelzowi	Alticola strelzowi	2	958	(Kastschenko, 1899)	Alticola_strelzowi	(Ognev, 1944)
MAMMALIA_EULIPOTYPHLA_SORICIDAE_Anourosorex_squamipes	Anourosorex squamipes	NA	NA	NA	NA	NA	NA
MAMMALIA_EULIPOTYPHLA_SORICIDAE_Anourosorex_yamashinai	Anourosorex yamashinai	NA	NA	NA	NA	NA	NA
MAMMALIA_CARNIVORA_MUSTELIDAE_Aonyx_cinereus	Aonyx cinereus	Aonyx cinereus	3	44166	(Illiger, 1815)	Amblonyx_cinereus	(Illiger, 1815)
MAMMALIA_CARNIVORA_MUSTELIDAE_Aonyx_cinereus	Aonyx cinereus	Aonyx cinereus	3	44166	(Illiger, 1815)	Aonyx_cinerea	(Illiger, 1815) [orth. error]
MAMMALIA_CARNIVORA_MUSTELIDAE_Aonyx_cinereus	Aonyx cinereus	Aonyx cinereus	3	44166	(Illiger, 1815)	Lutra_cinerea	Illiger, 1815
MAMMALIA_RODENTIA_MURIDAE_Apodemus_agrarius	Apodemus agrarius	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_MURIDAE_Apodemus_chevrieri	Apodemus chevrieri	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_MURIDAE_Apodemus_draco	Apodemus draco	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_MURIDAE_Apodemus_latronum	Apodemus latronum	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_MURIDAE_Apodemus_pallipes	Apodemus pallipes	Apodemus pallipes	1	1906	(Barrett-Hamilton, 1900)	Apodemus_wardi	(Wroughton, 1908)
MAMMALIA_RODENTIA_MURIDAE_Apodemus_peninsulae	Apodemus peninsulae	Apodemus peninsulae	4	1899	(Thomas, 1907)	Apodemus_giliacus	(Thomas, 1907)
MAMMALIA_RODENTIA_MURIDAE_Apodemus_peninsulae	Apodemus peninsulae	Apodemus peninsulae	4	1899	(Thomas, 1907)	Apodemus_majusculus	(Turov, 1924)
MAMMALIA_RODENTIA_MURIDAE_Apodemus_peninsulae	Apodemus peninsulae	Apodemus peninsulae	4	1899	(Thomas, 1907)	Apodemus_rufulus	(Dukelski, 1928)
MAMMALIA_RODENTIA_MURIDAE_Apodemus_peninsulae	Apodemus peninsulae	Apodemus peninsulae	4	1899	(Thomas, 1907)	Apodemus_tscherga	(Kastchenko, 1899)
MAMMALIA_RODENTIA_MURIDAE_Apodemus_semotus	Apodemus semotus	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_MURIDAE_Apodemus_uralensis	Apodemus uralensis	NA	NA	NA	NA	NA	NA
MAMMALIA_CARNIVORA_VIVERRIDAE_Arctictis_binturong	Arctictis binturong	Arctictis binturong	1	41690	(Raffles, 1821)	Viverra_binturong	Raffles, 1821
MAMMALIA_CARNIVORA_VIVERRIDAE_Arctogalidia_trivirgata	Arctogalidia trivirgata	Arctogalidia trivirgata	1	41691	(Gray, 1832)	Paradoxurus_trivirgatus	Gray, 1832
MAMMALIA_CARNIVORA_MUSTELIDAE_Arctonyx_albogularis	Arctonyx albogularis	Arctonyx albogularis	7	70206273	(Blyth, 1853)	Arctonyx_collaris	NA
MAMMALIA_CARNIVORA_MUSTELIDAE_Arctonyx_albogularis	Arctonyx albogularis	Arctonyx albogularis	7	70206273	(Blyth, 1853)	Arctonyx_isonyx	Hodgson, in Horsfield, 1856
MAMMALIA_CARNIVORA_MUSTELIDAE_Arctonyx_albogularis	Arctonyx albogularis	Arctonyx albogularis	7	70206273	(Blyth, 1853)	Arctonyx_leucolaemus	NA
MAMMALIA_CARNIVORA_MUSTELIDAE_Arctonyx_albogularis	Arctonyx albogularis	Arctonyx albogularis	7	70206273	(Blyth, 1853)	Arctonyx_obscurus	NA
MAMMALIA_CARNIVORA_MUSTELIDAE_Arctonyx_albogularis	Arctonyx albogularis	Arctonyx albogularis	7	70206273	(Blyth, 1853)	Arctonyx_taxoides	Blyth, 1853
MAMMALIA_CARNIVORA_MUSTELIDAE_Arctonyx_albogularis	Arctonyx albogularis	Arctonyx albogularis	7	70206273	(Blyth, 1853)	Meles_albogularis	Blyth, 1853
MAMMALIA_CARNIVORA_MUSTELIDAE_Arctonyx_albogularis	Arctonyx albogularis	Arctonyx albogularis	7	70206273	(Blyth, 1853)	Meles_leucolaemus	Milne-Edwards, 1867
MAMMALIA_CARNIVORA_MUSTELIDAE_Arctonyx_albogularis	Arctonyx albogularis	Arctonyx collaris	4	70206273	(Blyth, 1853)	Arctonyx_collaris	NA
MAMMALIA_CARNIVORA_MUSTELIDAE_Arctonyx_collaris	Arctonyx collaris	Arctonyx collaris	4	70205537	F.G. Cuvier, 1825	Arctonyx_annaeus	Thomas, 1921
MAMMALIA_CARNIVORA_MUSTELIDAE_Arctonyx_collaris	Arctonyx collaris	Arctonyx collaris	4	70205537	F.G. Cuvier, 1825	Arctonyx_dictator	Thomas, 1910
MAMMALIA_CHIROPTERA_VESPERTILIONIDAE_Arielulus_circumdatus	Arielulus circumdatus	Arielulus circumdatus	3	41534	(Temminck, 1840)	Pipistrellus_circumdatus	(Temminck, 1840)
MAMMALIA_CHIROPTERA_VESPERTILIONIDAE_Arielulus_circumdatus	Arielulus circumdatus	Arielulus circumdatus	3	41534	(Temminck, 1840)	Pipistrellus_circumdatus	NA
MAMMALIA_CHIROPTERA_VESPERTILIONIDAE_Arielulus_circumdatus	Arielulus circumdatus	Arielulus circumdatus	3	41534	(Temminck, 1840)	Vespertilio_circumdatus	Temminck, 1840
MAMMALIA_CHIROPTERA_VESPERTILIONIDAE_Arielulus_torquatus	Arielulus torquatus	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_CRICETIDAE_Arvicola_amphibius	Arvicola amphibius	Arvicola amphibius	2	2149	(Linnaeus, 1758)	Arvicola_terrestris	(Linnaeus, 1758)
MAMMALIA_RODENTIA_CRICETIDAE_Arvicola_amphibius	Arvicola amphibius	Arvicola amphibius	2	2149	(Linnaeus, 1758)	Mus_amphibius	Linnaeus, 1758
MAMMALIA_CHIROPTERA_HIPPOSIDERIDAE_Aselliscus_stoliczkanus	Aselliscus stoliczkanus	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_HYSTRICIDAE_Atherurus_macrourus	Atherurus macrourus	Atherurus macrourus	4	2354	(Linnaeus, 1758)	Atherurus_assamensis	Thomas, 1921
MAMMALIA_RODENTIA_HYSTRICIDAE_Atherurus_macrourus	Atherurus macrourus	Atherurus macrourus	4	2354	(Linnaeus, 1758)	Atherurus_macrourus	(Thomas, 1921)
MAMMALIA_RODENTIA_HYSTRICIDAE_Atherurus_macrourus	Atherurus macrourus	Atherurus macrourus	4	2354	(Linnaeus, 1758)	Hystrix_macroura	(Linnaeus, 1758)
MAMMALIA_RODENTIA_HYSTRICIDAE_Atherurus_macrourus	Atherurus macrourus	Atherurus macrourus	4	2354	(Linnaeus, 1758)	Hystrix_macrourus	Linnaeus, 1758
MAMMALIA_CETARTIODACTYLA_CERVIDAE_Axis_porcinus	Axis porcinus	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_MURIDAE_Bandicota_indica	Bandicota indica	NA	NA	NA	NA	NA	NA
MAMMALIA_CHIROPTERA_VESPERTILIONIDAE_Barbastella_beijingensis	Barbastella beijingensis	NA	NA	NA	NA	NA	NA
MAMMALIA_CHIROPTERA_VESPERTILIONIDAE_Barbastella_darjelingensis	Barbastella darjelingensis	NA	NA	NA	NA	NA	NA
MAMMALIA_CHIROPTERA_VESPERTILIONIDAE_Barbastella_leucomelas	Barbastella leucomelas	Barbastella leucomelas	5	85181182	(Cretzschmar, 1826)	Barbastella_blandfordi	Bianchi, 1917
MAMMALIA_CHIROPTERA_VESPERTILIONIDAE_Barbastella_leucomelas	Barbastella leucomelas	Barbastella leucomelas	5	85181182	(Cretzschmar, 1826)	Barbastella_caspica	Satunin, 1908
MAMMALIA_CHIROPTERA_VESPERTILIONIDAE_Barbastella_leucomelas	Barbastella leucomelas	Barbastella leucomelas	5	85181182	(Cretzschmar, 1826)	Barbastella_walteri	Bianchi, 1916
MAMMALIA_CHIROPTERA_VESPERTILIONIDAE_Barbastella_leucomelas	Barbastella leucomelas	Barbastella leucomelas	5	85181182	(Cretzschmar, 1826)	Plecotus_darjelingensis	Hodgson in Horsfield, 1855
MAMMALIA_CHIROPTERA_VESPERTILIONIDAE_Barbastella_leucomelas	Barbastella leucomelas	Barbastella leucomelas	5	85181182	(Cretzschmar, 1826)	Vespertilio_leucomelas	Cretzschmar, 1826
MAMMALIA_RODENTIA_SCIURIDAE_Belomys_pearsonii	Belomys pearsonii	Belomys pearsonii	1	2756	(Gray, 1842)	Sciuropterus_pearsonii	Gray, 1842
MAMMALIA_RODENTIA_MURIDAE_Berylmys_berdmorei	Berylmys berdmorei	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_MURIDAE_Berylmys_bowersi	Berylmys bowersi	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_MURIDAE_Berylmys_mackenziei	Berylmys mackenziei	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_MURIDAE_Berylmys_manipulus	Berylmys manipulus	NA	NA	NA	NA	NA	NA
MAMMALIA_EULIPOTYPHLA_SORICIDAE_Blarinella_griselda	Blarinella griselda	NA	NA	NA	NA	NA	NA
MAMMALIA_EULIPOTYPHLA_SORICIDAE_Blarinella_quadraticauda	Blarinella quadraticauda	Blarinella quadraticauda	1	40613	(Milne-Edwards, 1872)	Sorex_quadraticauda	Milne-Edwards, 1872
MAMMALIA_EULIPOTYPHLA_SORICIDAE_Blarinella_wardi	Blarinella wardi	NA	NA	NA	NA	NA	NA
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Bos_asseel	Horsfield, 1851
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Bos_cavifrons	Hodgson, 1837
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Bos_gaur	Sundevall, 1846
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Bos_gaurus	Lydekker, 1907
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Bos_gour	Hardwicke, 1827
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Bos_subhemachalus	Hodgson, 1837
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Bubalibos_annamiticus	Heude, 1901
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Gauribos_brachyrhinus	Heude, 1901
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Gauribos_laosiensis	Heude, 1901
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Gauribos_mekongensis	Heude, 1901
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Gauribos_sylvanus	Heude, 1901
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_gaurus	Bos gaurus	Bos gaurus	12	2891	C.H. Smith, 1827	Uribos_platyceros	Heude, 1901
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Bos_mutus	Bos mutus	NA	NA	NA	NA	NA	NA
MAMMALIA_RODENTIA_MURIDAE_Brachiones_przewalskii	Brachiones przewalskii	NA	NA	NA	NA	NA	NA
MAMMALIA_CETARTIODACTYLA_BOVIDAE_Budorcas_taxicolor	Budorcas taxicolor	NA	NA	NA	NA	NA	NA
